"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","select","s0","s1"
"219",0.813944695814484,0.0985080765618315,0.771493398501443,0.154088742325254,0.00736455463728191,0.926120448179272,114,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0,10
"220",0.813944695814484,0.0985080765618315,0.811113715236403,0.0262668092460851,0.00466483011937557,0.256252093640487,109,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.03,0.1
"221",0.813944695814484,0.0985080765618315,0.796240235580146,0.0572638767868703,0.00647382920110193,0.810771123203155,117.5,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.03,1
"222",0.813944695814484,0.0985080765618315,0.775760292309175,0.209288539619374,0.00714416896235078,0.902546597961823,117,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.03,10
"223",0.813944695814484,0.0985080765618315,0.813590382874887,0.0270779890056677,0.0044811753902663,0.275677076546642,113,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.06,0.1
"224",0.813944695814484,0.0985080765618315,0.804127307056054,0.0761296519628641,0.00658402203856749,0.800900974025974,115,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.06,1
"225",0.813944695814484,0.0985080765618315,0.770512189763564,0.128894239504589,0.00775941230486685,0.893297316109816,111,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,0.06,10
"226",0.813944695814484,0.0985080765618315,0.812924565078404,0.0280186669224986,0.00445362718089991,0,113,1,1,1,0.6,0.3,0.1,0,0.1,0.05,1,1,0.1
"227",0.813944695814484,0.0985080765618315,0.821023161146509,0.0565143820845919,0.0067584940312213,0,118,2,1,1,0.6,0.3,0.1,0,0.1,0.05,1,1,1
"228",0.813944695814484,0.0985080765618315,0.820987138651482,1.47179569947516,0.0183103764921947,0,90,1,1,1,0.6,0.3,0.1,0,0.1,0.05,1,1,10
"229",0.813944695814484,0.0985080765618315,0.813803346515007,0.0828761461847374,0.000119375573921028,0.0909090909090909,22.834952426468,1,1,1,0.6,0.3,0.1,0,1,0.05,1,0,0.1
"230",0.813944695814484,0.0985080765618315,0.814245054502674,0.0877661098656448,0.000101010101010101,0.1,21.9531506171953,1,1,1,0.6,0.3,0.1,0,1,0.05,1,0,1
"231",0.813944695814484,0.0985080765618315,0.8149213593545,0.122165265800673,0.000257116620752984,0,39.8789098358938,1,1,1,0.6,0.3,0.1,0,1,0.05,1,0,10
